H_index	name	kind	address	phone	room	facility	S_index	grade	price	O_index
8460	나들이 민박	민박	전라남도 담양군  봉산면 기곡리 786-2	010-2215-1666	21	바베큐, 수영장, 카페, 산책로	12	4	59824	846
8461	라라345	민박	전라남도 담양군  금성면 금성문화길 14	010-5054-3961	21	수영장, 카페	12	3	137052	847
8462	스테이 인 공간	민박	전라남도 담양군  담양읍 향교리 206	010-3165-9776	22	수영장, 카페	12	4	188359	847
8463	게스트하우스 청어람	민박	전라남도 담양군  담양읍 백동리 535-3	010-9412-3389	21	바베큐, 수영장, 카페, 산책로, 탁구장 	12	2	104311	847
8464	팔각정	민박	경상북도 문경시 농암면 내서리 303-1	010-3933-6063	24	바베큐, 수영장, 카페, 산책로	3	3	291203	847
8465	팜스토리	민박	경상북도 문경시 문경읍 요성리 168-1	010-8826-5422	21	수영장, 카페, 탁구장 	3	5	54628	847
8466	풍경새재민박	민박	경상북도 문경시 문경읍 하초리 345-16	010-2195-6720	24	바베큐, 수영장	3	4	146468	847
8467	해돋이	민박	경상북도 문경시 농암면 내서1리350	010-4514-6066	26	바베큐, 수영장, 카페, 산책로	3	3	108669	847
8468	해뜰무렵	민박	경상북도 문경시 가은읍 완장리 355-2	010-9338-7009	22	바베큐	3	3	271450	847
8469	해와달민박	민박	경상북도 문경시 농암면 내서리 300	010-6705-8911	23	수영장, 카페	3	4	235383	847
8470	호미인문경	민박	경상북도 문경시 마성면 하내리 335-6	010-6548-0714	22	바베큐, 수영장, 카페, 산책로	3	4	187601	847
8471	호미인문경진남민박	민박	경상북도 문경시 마성면 신현리 107-3(주1)	010-7031-9412	25	수영장, 카페, 탁구장 	3	4	190162	848
8472	화이트하우스	민박	경상북도 문경시 농암면 내서리 335-1	010-2775-5786	26	수영장, 카페	3	4	189964	848
8473	황담민박	민박	경상북도 문경시 마성면 신현리 503-3	010-1711-1968	23	바베큐, 수영장, 카페, 산책로, 탁구장 	3	4	195100	848
8474	황소민박	민박	경상북도 문경시 불정동 67	010-1462-0728	22	바베큐, 수영장	3	3	250161	848
8475	황장산민박	민박	경상북도 문경시 동로면 생달리 549-2	010-2960-0272	21	바베큐, 수영장, 카페, 산책로	3	4	240156	848
8476	황토민박	민박	경상북도 문경시 문경읍 하초리 345-13	010-6369-7215	22	바베큐	3	1	163751	848
8477	힐하우스	민박	경상북도 문경시 농암면 내서리 311	010-3327-7593	22	수영장, 카페	3	5	292881	848
8478	여우목벨리민박	민박	경상북도 문경시 동로면 생달리 283	010-4494-5760	23	바베큐, 수영장	3	3	166497	848
8479	해바라기	민박	경상북도 문경시 농암면 내서리 239-1	010-8749-1554	24	바베큐, 수영장, 카페, 산책로	3	2	69285	848
8480	해찬솔민박	민박	경상북도 문경시 농암면 내서리 산53-17	010-6554-2946	25	바베큐	3	3	209799	848
8481	산과강민박	민박	경상북도 문경시 불정동 89-7	010-9359-6335	24	수영장, 카페	3	5	191892	849
8482	뒷바리민박	민박	경상북도 문경시 농암면 종곡리 10-1	010-4511-2598	21	바베큐, 수영장, 카페, 산책로	3	4	241033	849
8483	봉명산민박	민박	경상북도 문경시 문경읍 교촌리 378-3	010-9782-1582	21	수영장, 카페, 탁구장 	3	2	147243	849
8484	가은에정원	민박	경상북도 문경시 가은읍 갈전리 417-1	010-2979-5570	24	수영장, 카페	3	5	213828	849
8485	산내들민박	민박	경상북도 문경시 마성면 상내리 360-4	010-4426-0534	22	바베큐, 수영장, 카페, 산책로, 탁구장 	3	1	209120	849
8486	문경새재게스트하우스민박	민박	경상북도 문경시 문경읍 고요리 949-28	010-8760-3532	21	바베큐, 수영장	3	3	75674	849
8487	문경사계민박	민박	경상북도 문경시 마성면 상내리 494	010-3186-9749	23	바베큐, 수영장, 카페, 산책로	3	1	91946	849
8488	하늘재황토민박	민박	경상북도 문경시 문경읍 관음리 619-1	010-0567-1127	23	바베큐	3	2	274931	849
8489	다락골케빈하우스	민박	경상북도 문경시 농암면 내서리 404-3	010-1461-1566	22	수영장, 카페	3	4	139164	849
8490	JIGA민박	민박	경상북도 문경시 가은읍 완장리 393	010-2381-0571	21	바베큐, 수영장, 카페, 산책로	3	3	171534	849
8491	진남한옥	민박	경상북도 문경시 마성면 신현리 114-38	010-5405-1186	27	수영장, 카페, 탁구장 	3	4	258212	850
8492	찬물내기관광농원	민박	경상북도 문경시 동로면 적성리 1080-2	010-6677-9707	22	바베큐, 수영장	3	5	94727	850
8493	새재의 아침	민박	경상북도 문경시 마성면 신현리 120-1	010-2113-6512	25	바베큐, 수영장, 카페, 산책로	3	5	100066	850
8494	코스모스민박	민박	경상북도 문경시 농암면 내서리 346-9	010-5163-5540	25	바베큐	3	5	231201	850
8495	빛가람민박	민박	경상북도 문경시 굴모리길 17-7	010-3032-5201	21	수영장, 카페	3	3	162291	850
8496	문경새재황토민박	민박	경상북도 문경시 동로면 생달리 408	010-0075-7938	23	바베큐, 수영장, 카페, 산책로	3	2	295191	850
8497	쌍용폭포민박	민박	경상북도 문경시 농암면 서재로 699	010-5542-1584	21	수영장, 카페, 탁구장 	3	2	125715	850
8498	황토랑민박	민박	경상북도 문경시 문경읍 새재로 777	010-9308-0325	23	수영장, 카페	3	1	60033	850
8499	속리뜰민박	민박	경상북도 문경시 농암면 청화로 726	010-4255-3039	23	바베큐, 수영장, 카페, 산책로, 탁구장 	3	3	286144	850
8500	희양산토담펜션	민박	경상북도 문경시 가은읍 원북길 230	010-0110-5283	26	바베큐, 수영장	3	3	124264	850
8501	여름민박	민박	경상북도 문경시 문경읍 문경대로 2259-10	010-6019-7845	23	바베큐, 수영장, 카페, 산책로	3	2	121713	851
8502	더모스트민박	민박	경상북도 문경시 문경읍 문경대로 2259-2	010-0620-4060	23	바베큐	3	1	270392	851
8503	봄민박	민박	경상북도 문경시 문경읍 문경대로 2259-9	010-1497-1941	21	수영장, 카페	3	5	155529	851
8504	진욱이별장자전거게스트하우스민박	민박	경상북도 문경시 마성면 외어1길 6	010-7779-3291	25	바베큐, 수영장	3	1	99301	851
8505	아람펜션	민박	경상북도 문경시 산북면 김용길 285-12	010-4362-0416	26	바베큐, 수영장, 카페, 산책로	3	1	292613	851
8506	푸른언덕민박	민박	경상북도 문경시 문경읍 상리2길 21	010-0682-5139	21	바베큐	3	3	260878	851
8507	석촌민박	민박	경상북도 문경시 가은읍 쟁골길 21	010-3331-8047	21	수영장, 카페	3	3	147493	851
8508	청화산하늘정원민박	민박	경상북도 문경시 농암면 화산길 249	010-8197-0188	24	바베큐, 수영장, 카페, 산책로	3	2	124581	851
8509	불정자연휴양림황토펜션	민박	경상북도 문경시 마성면 불정길 124-7	010-8934-2687	23	수영장, 카페, 탁구장 	3	4	148632	851
8510	가고픈주흘산자락	민박	경상북도 문경시 문경읍 요성리 183-5	010-1081-5510	24	수영장, 카페	3	4	109709	851
8511	가인강산	민박	경상북도 문경시 마성면 신현리 110	010-6184-5172	26	바베큐, 수영장, 카페, 산책로, 탁구장 	3	4	92014	852
8512	가을민박	민박	경상북도 문경시 문경읍 문경대로 2259-22	010-4706-6121	21	바베큐, 수영장	3	2	129062	852
8513	가휴민박	민박	경상북도 문경시 문경읍 평천리 49-2	010-6916-8841	23	바베큐, 수영장, 카페, 산책로	3	5	132181	852
8514	강가의아침	민박	경상북도 문경시 마성면 신현리 111-1	010-6227-9650	21	바베큐	3	4	132454	852
8515	강가포근한집	민박	경상북도 문경시 마성면 하내리 393-5	010-8460-3581	23	수영장, 카페	3	5	105062	852
8516	강변살자	민박	경상북도 문경시 마성면 신현리 555-19	010-9486-0595	21	바베큐, 수영장, 카페, 산책로	3	1	234766	852
8517	강변연가	민박	경상북도 문경시 마성면 신현리 555-33	010-8621-9632	25	수영장, 카페, 탁구장 	3	4	91354	852
8518	강이 있는 풍경	펜션	경상북도 문경시 마성면 신현리468-1	010-1756-1725	27	바베큐, 수영장	3	1	133514	852
8519	거기그곳에	민박	경상북도 문경시 농암면 내서리 419	010-9063-8289	21	바베큐, 수영장, 카페, 산책로	3	3	167535	852
8520	기와집	민박	경상북도 문경시 동로면 생달리 269	010-9465-2654	21	바베큐	3	1	91473	852
8521	나실황토민박	민박	경상북도 문경시 마성면 하내리 375-1	010-6587-2323	22	수영장, 카페	3	2	142737	853
8522	남선민박	민박	경상북도 문경시 가은읍 수예리381-1	010-5847-0569	25	바베큐, 수영장, 카페, 산책로	3	4	179267	853
8523	농암민박	민박	경상북도 문경시 농암면 내서리 311-1	010-6072-6522	24	수영장, 카페, 탁구장 	3	2	212737	853
8524	다락골초록원	민박	경상북도 문경시 농암면 내서2리353	010-2598-1037	26	수영장, 카페	3	1	71328	853
8525	다락산장	민박	경상북도 문경시 농암면 내서리405-1	010-2059-5943	23	바베큐, 수영장, 카페, 산책로, 탁구장 	3	4	244482	853
8526	다락수목원	민박	경상북도 문경시 농암면 내서리366-1	010-7687-3689	22	바베큐, 수영장	3	3	107549	853
8527	다락실	민박	경상북도 문경시 농암면 내서리 404-1	010-0486-3393	21	바베큐, 수영장, 카페, 산책로	3	1	177199	853
8528	대미산황토민박	민박	경상북도 문경시 문경읍 중평리 161	010-9536-1105	21	바베큐	3	2	239376	853
8529	대야산민박	민박	경상북도 문경시 가은읍 완장리 471-1	010-7108-5508	24	수영장, 카페	3	3	95687	853
8530	돌마당청수	펜션	경상북도 문경시 가은읍 완장리 432(주2)	010-7177-4549	26	바베큐, 수영장	3	1	179915	853
8531	동화원산장	민박	경상북도 문경시 문경읍 하초리 348-13	010-9991-5482	24	바베큐, 수영장, 카페, 산책로	3	2	298813	854
8532	라온민박	민박	경상북도 문경시 문경읍 상초리 288-32	010-2474-9394	21	바베큐	3	2	104923	854
8533	로그하우스	민박	경상북도 문경시 문경읍 상초리 308-2	010-4655-2646	25	수영장, 카페	3	3	212529	854
8534	리앙스	민박	경상북도 문경시 문경읍 요성리 188	010-3898-1776	26	바베큐, 수영장, 카페, 산책로	3	4	282995	854
8535	문경게스트하우스민박	민박	경상북도 문경시 문경읍 고요리 949-28	010-6649-1954	21	수영장, 카페, 탁구장 	3	4	279305	854
8536	문경민박	민박	경상북도 문경시 마성면 신현리 110-9	010-7772-8378	23	수영장, 카페	3	3	136410	854
8537	문경민박13월의아침	민박	경상북도 문경시 마성면 신현1리110-9	010-8985-4892	24	바베큐, 수영장, 카페, 산책로, 탁구장 	3	5	92264	854
8538	문경사과원	민박	경상북도 문경시 동로면 적성리 460	010-8861-8705	22	바베큐, 수영장	3	5	251567	854
8539	문경오미자체험촌민박	민박	경상북도 문경시 동로면 생달리 18	010-2957-4086	26	바베큐, 수영장, 카페, 산책로	3	5	169621	854
8540	문경활공랜드펜션	펜션	경상북도 문경시 문경읍 고요리 72-4	010-9469-6678	28	바베큐	3	3	276414	854
8541	바람꽃	민박	경상북도 문경시 마성면 하내리 224	010-6827-1733	22	수영장, 카페	3	3	248502	855
8542	반석위의집	민박	경상북도 문경시 농암면 내서리 303	010-5497-1954	23	바베큐, 수영장, 카페, 산책로	3	4	181300	855
8543	뱃나들강가에	민박	경상북도 문경시 호계면 우로리 289	010-9005-9871	22	수영장, 카페, 탁구장 	3	5	129727	855
8544	벌바위민박	민박	경상북도 문경시 가은읍 완장리 471	010-8872-3050	25	바베큐, 수영장	3	3	139441	855
8545	베르체민박	민박	경상북도 문경시 동로면 간송리 713-3	010-6398-3994	23	바베큐, 수영장, 카페, 산책로	3	1	297084	855
8546	문경더덕나라민박	민박	경상북도 문경시 문경읍 각서리 536-13	010-6044-6991	23	바베큐	3	5	59570	855
8547	불한티민박	민박	경상북도 문경시 가은읍 완장리 476	010-8961-4373	25	수영장, 카페	3	4	256844	855
8548	사랑의집민박	민박	경상북도 문경시 문경읍 고요리 509-1	010-6076-7872	21	바베큐, 수영장, 카페, 산책로	3	5	60292	855
8549	산과산사이민박	민박	경상북도 문경시 마성면 상내리 360	010-8367-2883	25	수영장, 카페, 탁구장 	3	3	77481	855
8550	산내음민박	민박	경상북도 문경시 농암면 내서리 315-5	010-7691-3695	24	수영장, 카페	3	4	62999	855
8551	산모롱이민박	민박	경상북도 문경시 동로면 생달리 437	010-6992-9311	21	바베큐, 수영장, 카페, 산책로, 탁구장 	3	5	209852	856
8552	산속의아침	민박	경상북도 문경시 가은읍 갈전리 603-1	010-1078-8001	24	바베큐, 수영장	3	1	189833	856
8553	삼강민박	민박	경상북도 문경시 영순면 달지리 146	010-1678-4530	21	바베큐, 수영장, 카페, 산책로	3	3	83793	856
8554	새재로그하우스	민박	경상북도 문경시 문경읍 상초리 308	010-0383-1424	27	바베큐	3	5	266097	856
8555	새재마당바위	민박	경상북도 문경시 문경읍 상초리 324-7	010-3793-8226	22	수영장, 카페	3	3	170059	856
8556	새재민박	민박	경상북도 문경시 문경읍 상초리 330-3	010-1023-2377	23	바베큐, 수영장	3	3	255057	856
8557	국민여가캠핑장스머프마을	펜션	경상북도 문경시 문경읍 하초리 365	010-1295-3881	29	바베큐, 수영장, 카페, 산책로	3	3	96583	856
8558	새재의아침	민박	경상북도 문경시 마성면 신현리  120-1	010-5640-3314	25	바베큐	3	1	117615	856
8559	새재의추억	민박	경상북도 문경시 문경읍 하초리 348-8	010-6512-8746	24	수영장, 카페	3	4	50611	856
8560	선유동민박	민박	경상북도 문경시 가은읍 완장리 403	010-7197-7462	24	바베큐, 수영장, 카페, 산책로	3	2	139632	856
8561	성암민박	민박	경상북도 문경시 문경읍 하초리344-9	010-2354-9615	25	수영장, 카페, 탁구장 	3	5	186927	857
8562	산아래민박	민박	경상북도 문경시 산북면 전두리 458-1	010-3686-6050	24	수영장, 카페	3	5	106379	857
8563	솔수펑이민박	민박	경상북도 문경시 농암면 내서리 347(주2)	010-7550-7865	24	바베큐, 수영장, 카페, 산책로, 탁구장 	3	3	95347	857
8564	송원산장	민박	경상북도 문경시 동로면 적성리 1087	010-0053-7856	22	바베큐, 수영장	3	3	124209	857
8565	수리봉외가집민박	민박	경상북도 문경시 동로면 생달리 45번지	010-1633-2132	23	바베큐, 수영장, 카페, 산책로	3	2	260592	857
8566	숲속의맑은향기	민박	경상북도 문경시 문경읍 팔영리 390	010-3676-1130	25	바베큐	3	2	204659	857
8567	쌍용계곡	민박	경상북도 문경시 농암면 내서리 687	010-5508-8631	25	수영장, 카페	3	2	155002	857
8568	쌍용계곡 도장산하우스	민박	경상북도 문경시 농암면 내서리 263-1	010-4561-0657	21	바베큐, 수영장, 카페, 산책로	3	2	73177	857
8569	쌍용민박	민박	경상북도 문경시 농암면 내서리 335-4	010-3376-3239	21	수영장, 카페, 탁구장 	3	1	108678	857
8570	쌍용쉼터	민박	경상북도 문경시 농암면 내서2리272	010-1608-1761	25	바베큐, 수영장	3	2	117067	857
8571	애플하우스민박	민박	경상북도 문경시 문경읍 하초리 275-1	010-1041-8053	26	바베큐, 수영장, 카페, 산책로	3	5	206080	858
8572	여우민박	민박	경상북도 문경시 문경읍 중평리 332-1	010-5925-1486	26	바베큐	3	1	296618	858
8573	영남민박	민박	경상북도 문경시 마성면 신현리 110-2	010-1649-6849	23	수영장, 카페	3	5	208302	858
8574	리앙스	펜션	경상북도 문경시 문경읍 요성리 188	010-9458-7849	27	바베큐, 수영장, 카페, 산책로	3	5	215886	858
8575	옹달샘황토민박	민박	경상북도 문경시 문경읍 하초리345-10	010-1051-2865	24	수영장, 카페, 탁구장 	3	2	230189	858
8576	용추골민박	민박	경상북도 문경시 가은읍 완장리 431-3	010-3933-6321	27	수영장, 카페	3	3	265080	858
8577	운강민박	민박	경상북도 문경시 가은읍 완장리 49-1	010-5309-1887	22	바베큐, 수영장, 카페, 산책로, 탁구장 	3	4	130871	858
8578	이둔펜션	펜션	경상북도 문경시 문경읍 고용리72-1	010-1520-2362	24	바베큐, 수영장	3	5	242975	858
8579	써니스테이	민박	경상북도 문경시 마성면 신현리 114-18(5동)	010-1156-7999	25	바베큐, 수영장, 카페, 산책로	3	1	143828	858
